time_sec,seq,ax_ms2,ay_ms2,az_ms2,ax_g,ay_g,az_g,gx_dps,gy_dps,gz_dps
673.760000,67376,2.351000,-5.417000,15.568000,0.239735,-0.552380,1.587494,-5.512000,-6.142000,4.750000
673.770000,67377,9.062000,-9.181000,19.613000,0.924067,-0.936201,1.999969,-4.600000,-4.961000,5.404000
673.780000,67378,11.024000,-9.866000,19.573000,1.124135,-1.006052,1.995891,-1.758000,-4.156000,3.110000
673.790000,67379,5.826000,-8.701000,16.967000,0.594087,-0.887255,1.730152,5.581000,-2.334000,-4.300000
673.800000,67380,1.313000,-8.130000,10.483000,0.133889,-0.829029,1.068969,8.726000,-0.539000,-6.328000
673.810000,67381,-2.822000,-4.360000,0.152000,-0.287764,-0.444596,0.015500,8.726000,3.327000,-5.796000
673.820000,67382,-2.949000,-2.629000,-4.258000,-0.300714,-0.268083,-0.434195,8.726000,4.209000,-4.250000
673.830000,67383,-1.792000,-0.839000,-8.765000,-0.182733,-0.085554,-0.893781,7.313000,3.912000,-0.631000
673.840000,67384,-0.725000,0.351000,-9.787000,-0.073929,0.035792,-0.997996,5.434000,2.409000,0.869000
673.850000,67385,1.963000,0.867000,-7.620000,0.200170,0.088409,-0.777024,-0.737000,0.393000,1.215000
673.860000,67386,2.030000,0.309000,-4.218000,0.207002,0.031509,-0.430116,-4.024000,0.316000,0.537000
673.870000,67387,0.108000,-0.519000,4.040000,0.011013,-0.052923,0.411965,-6.997000,1.518000,-0.467000
673.880000,67388,-3.679000,-1.379000,12.043000,-0.375154,-0.140619,1.228044,-7.819000,1.277000,-0.231000
673.890000,67389,-0.697000,-3.274000,19.613000,-0.071074,-0.333855,1.999969,-8.147000,-2.914000,4.912000
673.900000,67390,2.782000,-7.023000,19.511000,0.283685,-0.716147,1.989568,-8.718000,-2.961000,6.336000
673.910000,67391,11.051000,-9.348000,19.613000,1.126888,-0.953231,1.999969,-3.838000,-1.066000,4.975000
673.920000,67392,10.272000,-7.383000,19.151000,1.047452,-0.752856,1.952859,1.431000,2.167000,1.017000
673.930000,67393,2.539000,-4.354000,7.528000,0.258906,-0.443984,0.767642,7.452000,2.420000,-4.611000
673.940000,67394,0.486000,-2.870000,3.815000,0.049558,-0.292659,0.389022,6.957000,1.020000,-4.970000
673.950000,67395,-1.819000,0.320000,-0.920000,-0.185486,0.032631,-0.093814,3.862000,-1.534000,-3.075000
673.960000,67396,-1.948000,1.395000,-2.062000,-0.198641,0.142250,-0.210265,2.497000,-1.654000,-1.902000
673.970000,67397,-1.015000,1.142000,-3.381000,-0.103501,0.116452,-0.344766,1.021000,0.613000,-0.237000
673.980000,67398,-0.671000,0.861000,-3.186000,-0.068423,0.087798,-0.324882,0.068000,2.025000,0.221000
673.990000,67399,0.256000,-1.641000,0.053000,0.026105,-0.167335,0.005404,-3.275000,2.891000,0.786000
674.000000,67400,0.021000,-2.402000,5.345000,0.002141,-0.244936,0.545038,-5.054000,2.562000,0.766000
674.010000,67401,-5.745000,-5.715000,19.613000,-0.585827,-0.582768,1.999969,-8.726000,-2.644000,2.762000
674.020000,67402,-0.260000,-10.099000,19.613000,-0.026513,-1.029811,1.999969,-8.726000,-5.715000,6.105000
674.030000,67403,14.931000,-17.125000,19.613000,1.522538,-1.746264,1.999969,-4.568000,-0.154000,4.365000
674.040000,67404,6.280000,-11.755000,19.120000,0.640382,-1.198676,1.949697,4.849000,4.539000,-1.769000
674.050000,67405,2.143000,-5.832000,4.935000,0.218525,-0.594698,0.503230,8.726000,0.232000,-5.430000
674.060000,67406,-0.408000,-2.797000,0.142000,-0.041604,-0.285215,0.014480,8.726000,-0.691000,-5.560000
674.070000,67407,-2.358000,0.902000,-7.898000,-0.240449,0.091978,-0.805372,8.713000,-3.103000,-3.131000
674.080000,67408,-2.068000,0.760000,-9.480000,-0.210877,0.077498,-0.966691,6.755000,-2.011000,-2.031000
674.090000,67409,-1.271000,0.252000,-9.846000,-0.129606,0.025697,-1.004013,1.214000,2.519000,0.169000
674.100000,67410,-0.699000,-0.202000,-7.846000,-0.071278,-0.020598,-0.800069,-1.613000,3.682000,0.712000
674.110000,67411,-1.654000,-1.826000,3.207000,-0.168661,-0.186200,0.327023,-7.061000,2.398000,0.161000
674.120000,67412,-3.297000,-3.510000,12.856000,-0.336200,-0.357920,1.310947,-8.726000,1.124000,-0.797000
674.130000,67413,-4.946000,-14.211000,19.613000,-0.504352,-1.449119,1.999969,-8.726000,-8.726000,6.835000
674.140000,67414,12.241000,-15.729000,19.484000,1.248235,-1.603912,1.986815,-8.726000,-7.940000,8.726000
674.150000,67415,4.821000,-11.233000,18.485000,0.491605,-1.145447,1.884945,6.907000,5.766000,-2.781000
674.160000,67416,3.383000,-7.546000,10.737000,0.344970,-0.769478,1.094869,8.726000,2.038000,-3.813000
674.170000,67417,0.173000,-3.463000,1.076000,0.017641,-0.353128,0.109721,8.726000,0.761000,-3.682000
674.180000,67418,-0.056000,-1.503000,-2.957000,-0.005710,-0.153263,-0.301530,8.726000,-0.999000,-2.335000
674.190000,67419,0.045000,1.326000,-8.220000,0.004589,0.135214,-0.838207,6.413000,-0.634000,-0.867000
674.200000,67420,-0.161000,1.316000,-9.267000,-0.016417,0.134195,-0.944971,4.394000,0.864000,-0.765000
674.210000,67421,-0.421000,-0.554000,-7.689000,-0.042930,-0.056492,-0.784060,-1.069000,3.303000,-0.017000
674.220000,67422,-0.404000,-1.910000,-3.846000,-0.041197,-0.194766,-0.392183,-4.222000,3.248000,0.336000
674.230000,67423,-1.386000,-4.939000,9.739000,-0.141333,-0.503638,0.993102,-8.726000,1.185000,-0.503000
674.240000,67424,-3.806000,-8.898000,16.330000,-0.388104,-0.907343,1.665197,-8.726000,-0.347000,-1.455000
674.250000,67425,-0.994000,-14.093000,19.613000,-0.101360,-1.437086,1.999969,-8.726000,-7.473000,6.074000
674.260000,67426,8.617000,-13.840000,19.536000,0.878689,-1.411287,1.992118,-6.448000,-3.390000,6.586000
674.270000,67427,7.374000,-10.694000,15.804000,0.751939,-1.090485,1.611560,5.658000,3.675000,-1.910000
674.280000,67428,2.754000,-8.014000,8.257000,0.280830,-0.817201,0.841980,8.584000,4.852000,-3.966000
674.290000,67429,-1.151000,-3.494000,1.422000,-0.117369,-0.356289,0.145004,7.822000,-0.087000,-3.228000
674.300000,67430,-1.179000,-2.241000,-1.071000,-0.120225,-0.228518,-0.109212,5.263000,-2.586000,-2.275000
674.310000,67431,-1.037000,-1.072000,-0.702000,-0.105745,-0.109314,-0.071584,0.127000,-1.373000,-1.099000
674.320000,67432,-1.284000,-1.121000,3.862000,-0.130932,-0.114310,0.393814,-2.442000,1.513000,-0.267000
674.330000,67433,-1.100000,-2.048000,6.471000,-0.112169,-0.208838,0.659858,-3.233000,1.189000,-0.001000
674.340000,67434,-1.047000,-3.897000,13.290000,-0.106764,-0.397383,1.355203,-3.221000,-0.716000,0.953000
674.350000,67435,0.544000,-4.344000,14.005000,0.055473,-0.442965,1.428113,-2.380000,-0.615000,1.380000
